question,ground_truth,context,generated_answer
What is the most affected population by AMD?,The most affected population by AMD is adults over 60.,"['Age-related macular degeneration primarily affects older adults—the elderly—with risk rising markedly with advancing age, leading to central vision loss, blindness, difficulty reading and driving, and increased dependence.']","Older adults—especially the elderly—are the most affected population by age-related macular degeneration, with risk rising markedly with advancing age."
What is the role of flavonoids in AMD prevention?,"Flavonoids act as antioxidants, protecting the retina in AMD prevention.","['Dietary flavonoids have been associated with a reduced likelihood of developing age-related macular degeneration and appear to have potential therapeutic and preventive effects, suggesting that higher intake of total flavonoids may lower AMD risk and help mitigate disease progression.']","Observational evidence suggests dietary flavonoids are associated with a reduced likelihood of developing age-related macular degeneration and may have therapeutic and preventive effects, implying higher total flavonoid intake could lower AMD risk and slow progression, though randomized trials are needed to confirm causality and optimal doses."
What is a common visual difficulty in late dry AMD?,A common visual difficulty in late dry AMD is seeing blank spots.,"['Late (dry) AMD commonly causes loss of central vision, producing poor central vision and a central blind spot that makes reading difficult and prevents patients from seeing what they are looking directly at, often leading to significant visual impairment or even blindness.']",A common visual difficulty in late (dry) AMD is loss of central vision with a central blind spot that makes reading difficult and prevents patients from seeing what they are directly looking at.
What is the purpose of eccentric viewing in AMD?,Eccentric viewing trains AMD patients to use peripheral vision effectively.,"['Eccentric viewing trains people with age-related macular degeneration, who have lost central vision and cannot see what they look at directly, to use a healthier part of their peripheral retina by looking slightly away from a target; this compensatory strategy creates a new preferred viewing location and can improve reading speed and everyday visual function.']","Eccentric viewing trains people with AMD to use a healthier part of their peripheral retina by looking slightly away from targets, creating a new preferred viewing location that can improve reading speed and everyday visual function."
What is the top preventable risk factor for AMD?,The top preventable risk factor for AMD is smoking.,"['The leading preventable risk factor for age-related macular degeneration is cigarette smoking; other modifiable contributors include poor diet, high cholesterol, air pollution and inflammatory conditions such as periodontal disease.']",The top preventable risk factor for age-related macular degeneration is cigarette smoking.
What is the typical look of wet AMD on imaging?,Wet AMD typically shows fluid or blood under the retina on imaging.,"['On imaging, wet AMD characteristically shows choroidal neovascularization beneath the macula with leakage and often associated hemorrhage, subretinal and intraretinal fluid, and pigment epithelial detachments; OCT typically demonstrates subretinal hyperreflective material, intraretinal cysts, increased retinal thickness and disruption of the outer retina/RPE, fluorescein angiography reveals leaking classic or occult lesions, indocyanine green angiography can highlight polypoidal lesions and dilated choroidal vessels, and OCT angiography visualizes the abnormal neovascular network.']","Wet (neovascular) AMD typically shows choroidal neovascularization beneath the macula with leakage and often hemorrhage, associated subretinal hyperreflective material, intraretinal cysts and subretinal/intraretinal fluid with increased retinal thickness and outer retina/RPE disruption on OCT, leaking classic or occult lesions on fluorescein angiography, polypoidal or dilated choroidal vessels on indocyanine green angiography, and an abnormal neovascular network on OCT angiography."
What is the benefit of amber lenses for AMD patients?,"Amber lenses filter blue light, reducing glare for AMD patients.",['Amber (AMD) lenses can provide therapeutic benefit for people with age-related macular degeneration by improving visual acuity and helping manage the condition; by filtering blue light they may reduce photochemical and oxidative damage to the retina and can also lessen eye fatigue and improve sleep quality.'],"Amber lenses may benefit people with age-related macular degeneration by filtering blue light to reduce photochemical and oxidative retinal damage, improving visual acuity, lessening eye fatigue, and potentially improving sleep quality."
What is the primary nutrient source for the macula?,The primary nutrient source for the macula is the choroid’s blood flow.,"['The macula receives most of its nutrients and oxygen from the choroidal circulation—particularly the choriocapillaris—which nourishes the outer retina and photoreceptors, while the inner retinal layers are supported by the retinal (central retinal) circulation; vascular disturbances can reduce this nutrient flux, and factors like zinc and macular pigments (lutein/zeaxanthin) influence nutrient delivery and macular health.']",The primary nutrient and oxygen source for the macula is the choroidal circulation—especially the choriocapillaris—which nourishes the outer retina and photoreceptors.
What is the effect of AMD on line straightness perception?,AMD can make straight lines appear bent or wavy.,"['Age-related macular degeneration damages the macula and produces central vision loss, blurred vision and reduced spatial and motion perception; these deficits degrade fine-detail discrimination and cause visual distortions, so people with AMD commonly have impaired judgment of line straightness and may misperceive straight lines.']","Age-related macular degeneration impairs perception of line straightness, causing people to misperceive or judge straight lines as distorted due to central vision loss and reduced spatial and motion perception."
What is the role of inherited traits in AMD?,Inherited traits increase AMD risk through genetic susceptibility.,"['Inherited and familial factors substantially influence AMD risk and course: genetic variants that alter immune complement activity, lipid handling, and retinal pigment epithelium function promote drusen and deposit formation and shape whether disease progresses to atrophic or neovascular forms. Some alleles increase susceptibility while others may be protective, and overlap with other inherited retinal disorders exists. Epigenetic changes and interactions with broader complex-disease traits and environmental exposures further modify individual risk, impacting diagnosis, prognosis, and targets for therapy.']","Inherited traits substantially influence AMD risk and clinical course by coding variants that alter complement-mediated immunity, lipid metabolism, and retinal pigment epithelium function—promoting drusen and deposit formation and modulating progression to atrophic or neovascular forms—while some alleles are protective, overlap with other retinal disorders exists, and epigenetic and gene–environment interactions further modify individual risk."
What is a widely used treatment for wet AMD?,A widely used treatment for wet AMD is anti-VEGF injections.,"['A widely used treatment for wet age-related macular degeneration is intravitreal anti–vascular endothelial growth factor (anti‑VEGF) therapy—administered by eye injections—with agents such as ranibizumab, aflibercept, bevacizumab and newer drugs like faricimab, which target abnormal blood-vessel growth and can stabilize or improve vision.']","A widely used treatment for wet age-related macular degeneration is intravitreal anti–vascular endothelial growth factor (anti‑VEGF) therapy—administered by eye injections using agents such as ranibizumab, aflibercept, bevacizumab, and newer drugs like faricimab—to target abnormal blood-vessel growth and stabilize or improve vision."
What is the purpose of zinc supplements in AMD?,Zinc supplements support retinal health and slow AMD progression.,['Zinc supplements are used in AMD to reduce the risk of developing or progressing to advanced disease; given as part of antioxidant formulations they can slow progression—especially in intermediate or early stages—and help preserve central vision and lower the chance of severe vision loss.'],"Zinc supplements in AMD are used as part of antioxidant formulations to slow progression—particularly in early or intermediate stages—help preserve central vision, and reduce the risk of advancing to severe vision loss."
What is the effect of AMD on dim light vision?,AMD reduces dim light vision by impairing macular sensitivity.,"['Age-related macular degeneration progressively impairs central vision and overall visual function, making it harder to see fine detail and to detect motion or objects in low-light conditions; this diminished dim-light vision contributes to difficulty reading, driving, mobility and increased dependence, and can progress to irreversible central blindness in advanced stages.']","Age-related macular degeneration progressively impairs dim-light (low-luminance) vision, reducing the ability to detect motion and fine detail in low light, which worsens reading, driving, mobility, and can contribute to increased dependence and eventual central vision loss."
What is the role of the Bruch’s membrane in AMD?,Bruch’s membrane supports the retina and thickens with drusen in AMD.,"['Bruch’s membrane is the thin multilayered barrier between the retinal pigment epithelium (RPE) and the choroid that regulates nutrient and waste exchange; with aging and chronic inflammation it thickens, accumulates lipids and cholesterol, and forms drusen, which impairs RPE function and cell health. Dysfunction of Bruch’s membrane disrupts the outer blood–retina barrier, promotes deposit formation, and drives progression of both dry (including geographic atrophy) and neovascular AMD, contributing to central vision loss. Because of this central role, therapies that restore RPE, modify deposits, or provide scaffolds targeting Bruch’s membrane are key strategies to slow or treat AMD.']","Bruch’s membrane is the multilayered barrier between the RPE and choroid that, when thickened and lipid/cholesterol-laden with age and chronic inflammation, impairs RPE function, promotes drusen and deposit formation, disrupts the outer blood–retina barrier, and thereby drives progression of both dry (including geographic atrophy) and neovascular AMD leading to central vision loss."
What is a noticeable sign of intermediate wet AMD?,A noticeable sign of intermediate wet AMD is worsening central blurriness.,"['A noticeable sign of intermediate AMD is the presence of drusen—visible deposits under the retina that often present as increased drusen size, area or volume, including large drusen, reticular pseudodrusen and subretinal drusenoid deposits.']","A noticeable sign of intermediate wet AMD is the presence of drusen—visible subretinal deposits characterized by increased size, area or volume, including large drusen, reticular pseudodrusen, and subretinal drusenoid deposits."
What is the benefit of optical aids for AMD patients?,"Optical aids magnify images, assisting AMD patients with vision tasks.","['Optical aids—such as magnifiers and electronic vision devices—help people with age-related macular degeneration make the most of their remaining vision, improving reading ability and speed and reducing the functional impact of central vision loss so daily activities and independence are easier to manage.']","Optical aids (e.g., magnifiers and electronic vision devices) help people with age-related macular degeneration maximize remaining vision by improving reading ability and speed and reducing the functional impact of central vision loss, thereby making daily activities and independent living easier to manage."
What is the main behavioral change to reduce AMD risk?,The main behavioral change to reduce AMD risk is quitting smoking.,"['The single most important behavioral change to reduce the risk of age-related macular degeneration (AMD) is to quit smoking, as smoking is a major modifiable risk factor; additionally, adopting heart-healthy habits—controlling blood pressure and cardiovascular risk—can further lower the chance of developing AMD.']","The single most important behavioral change to reduce the risk of age-related macular degeneration is to quit smoking, with additional benefit from controlling blood pressure and other cardiovascular risk factors."
What is the purpose of indocyanine green angiography in AMD?,Indocyanine green angiography visualizes choroidal vessels in AMD.,"['Indocyanine green angiography is used in AMD to identify and characterize choroidal and neovascular lesions underlying wet/neovascular disease—detecting choroidal neovascularization, type 1 MNV, polypoidal choroidal vasculopathy, retinal angiomatous proliferation, quiescent or occult CNV, abnormal vascular networks, polypoidal lesions and feeder vessels—thereby aiding subtype classification and improving diagnostic accuracy when used alongside fluorescein angiography and OCTA.']","Indocyanine green angiography in AMD is used to identify and characterize choroidal and neovascular lesions—such as choroidal neovascularization including type 1 MNV, polypoidal choroidal vasculopathy, retinal angiomatous proliferation, quiescent/occult CNV, abnormal vascular networks, polypoidal lesions, and feeder vessels—to aid subtype classification and improve diagnostic accuracy alongside fluorescein angiography and OCTA."
What is the effect of AMD on fine detail vision?,AMD blurs fine detail vision by damaging the macula.,"['Age-related macular degeneration (AMD) damages the macula and central vision, markedly reducing the ability to see fine detail—causing blurred or missing central vision that makes reading, recognizing faces and other fine-vision tasks difficult; it typically progresses over time and can lead to severe or irreversible visual impairment and loss of independence.']","AMD damages the macula and central vision, causing blurred or missing central vision that markedly reduces the ability to see fine detail, making reading, recognizing faces, and other fine-vision tasks difficult and potentially leading to severe, irreversible impairment."
What is the role of leafy greens in AMD management?,Leafy greens provide lutein and zeaxanthin for AMD management.,"['Including green leafy vegetables—especially dark leafy greens, often together with some fruits—in the diet is associated with a lower risk of age-related macular degeneration and reduced risk of visual impairment, and may help prevent or slow disease development, so regular consumption of these foods is a valuable dietary strategy in managing AMD alongside medical care.']","Regular consumption of green leafy vegetables—especially dark leafy greens, often with some fruits—is associated with lower risk of age-related macular degeneration, reduced risk of visual impairment, and may help prevent or slow AMD progression as a valuable dietary strategy alongside medical care."
What is a common technological aid for AMD patients?,A common technological aid is a digital magnifier.,"['Common aids for AMD patients include intraocular telescopes and electronic travel devices, which help compensate for central vision loss and improve tasks like reading and navigation, increasing safety and reducing collisions while moving about.']","A common technological aid for AMD patients is an intraocular telescope, which compensates for central vision loss and can improve tasks like reading and navigation."
What is the purpose of thermal laser therapy in AMD?,Thermal laser therapy destroys abnormal vessels in wet AMD.,"['Thermal laser therapy is used in neovascular (wet) forms of age-related macular degeneration—including polypoidal choroidal vasculopathy—to ablate or seal abnormal retinal and choroidal blood vessels, reducing leakage and exudation and helping to control disease progression and preserve central vision.']","Thermal laser therapy in neovascular (wet) AMD—including polypoidal choroidal vasculopathy—aims to ablate or seal abnormal retinal and choroidal blood vessels to reduce leakage and exudation, thereby helping control disease progression and preserve central vision."
What is the effect of AMD on edge detection?,AMD impairs edge detection by blurring central vision boundaries.,"['Age-related macular degeneration damages the macula and central vision, producing blurred and lost central vision and reduced ability to perceive fine detail and contrast; as a result, edge detection and motion sensitivity are impaired, causing difficulties with reading, driving, spatial perception and increased observation and lane‑keeping errors.']","Age-related macular degeneration impairs edge detection, leading to reduced ability to perceive fine detail and contrast and contributing to blurred or lost central vision."
What is the role of stress management in AMD?,"Stress management reduces inflammation, supporting AMD care.","['Stress management plays a supportive role in age-related macular degeneration care by helping patients cope with the emotional burden—frustration, loss of independence, difficulty reading and driving—and by preserving mental well-being, daily functioning, and engagement with monitoring and treatment plans; as a complement to medical and technological management approaches, it can improve quality of life even though it does not directly reverse the retinal damage.']","Stress management in AMD serves as a supportive, non-curative adjunct that helps patients cope with emotional burdens (frustration, loss of independence, difficulty reading/driving), preserves mental well‑being and daily functioning, and promotes engagement with monitoring and treatment plans to improve quality of life."
What is a frequent finding in early AMD imaging?,A frequent finding in early AMD imaging is small drusen spots.,['Drusen are a common imaging finding in early age-related macular degeneration; spectral-domain OCT often demonstrates these deposits and may also reveal outer retinal and photoreceptor outer-segment thinning and other retinal or choroidal abnormalities.'],"A frequent imaging finding in early AMD is drusen, often seen on spectral-domain OCT alongside outer retinal and photoreceptor outer-segment thinning and other retinal or choroidal abnormalities."
What is the benefit of talking devices for AMD patients?,"Talking devices provide audio output, aiding AMD patients with tasks.","['Talking devices give people with AMD auditory cues that help them locate objects, navigate and orient themselves, and read more effectively, improving independence, mobility, and everyday functioning despite central vision loss.']","Talking devices provide people with AMD auditory cues that improve object location, navigation, orientation, and reading, thereby enhancing independence, mobility, and everyday functioning despite central vision loss."
What is the main barrier to curing AMD?,The main barrier to curing AMD is the inability to regenerate lost retinal cells.,"['The main barrier to curing age-related macular degeneration is breakdown of the retinal barrier—particularly degeneration of the retinal pigment epithelium and its microvascular support—driven by cellular senescence, inflammation, protein deposits and endothelial dysfunction, making the disease complex and resistant to current therapies and restoration of normal barrier function the central challenge.']","The main barrier to curing AMD is failure to restore the retinal barrier—primarily degeneration of the retinal pigment epithelium and its microvascular support—driven by cellular senescence, inflammation, protein deposits, and endothelial dysfunction."
What is the role of heart health in AMD prevention?,"Heart health maintains retinal circulation, aiding AMD prevention.","['Heart health appears closely tied to age-related macular degeneration: cardiovascular disease, atherosclerosis and other blood-vessel problems are associated with macular pathology, and systemic inflammation (for example raised CRP or chronic infections) also links to AMD. Maintaining vascular and inflammatory health and controlling cardiovascular risk factors such as smoking may therefore help reduce the risk or slow progression of AMD.']","Heart health appears to play a key preventive role in AMD, as cardiovascular disease, atherosclerosis, and systemic inflammation (e.g., elevated CRP, chronic infections) are associated with increased AMD risk and progression, so maintaining vascular and inflammatory health and controlling cardiovascular risk factors such as smoking may help reduce risk or slow AMD progression."
What is a common visual change in advanced dry AMD?,A common visual change in advanced dry AMD is large central blind spots.,"['A common visual change in advanced dry AMD is progressive central vision loss that impairs face and object recognition and often reduces contrast sensitivity and color perception, potentially leading to severe or irreversible vision loss.']","A common visual change in advanced dry AMD is progressive central vision loss that impairs face and object recognition and often reduces contrast sensitivity and color perception, potentially leading to severe or irreversible vision loss."
What is the purpose of color vision testing in AMD?,Color vision testing assesses macular cone damage in AMD.,"['Color vision testing in AMD helps detect and monitor macular dysfunction by revealing deficits in color recognition and contrast that accompany central and progressive vision loss, allowing clinicians to identify early changes, track disease progression or response to treatment, and assess functional impact on reading, driving, and daily activities.']","Color vision testing in AMD detects and monitors macular dysfunction by revealing deficits in color recognition and contrast associated with central/progressive vision loss, thereby identifying early changes, tracking disease progression or treatment response, and assessing functional impact on activities like reading and driving."
What is the effect of AMD on dynamic vision?,AMD reduces dynamic vision by impairing central tracking.,"['Age-related macular degeneration damages the macula and central vision, producing blurred, progressive loss of vision that reduces motion sensitivity and other dynamic visual functions. These deficits impair reading, spatial perception and mobility, worsen driving performance and safety by increasing observation, lane‑keeping and gap‑selection errors, and often lead to greater dependence on others.']","AMD impairs dynamic vision by reducing motion sensitivity and other dynamic visual functions, leading to blurred, progressive central vision loss that degrades reading, spatial perception, mobility, and driving performance."
What is the role of parental history in AMD risk?,Parental history signals genetic risk factors for AMD.,"['A parental history of age-related macular degeneration markedly raises an individual’s risk: having a parent with AMD suggests a heritable predisposition that increases the likelihood of developing the disease and may be associated with earlier onset or greater severity, especially when combined with other risk factors such as advancing age, smoking, or cardiovascular conditions.']","A parental history of age-related macular degeneration indicates a heritable predisposition that substantially increases an individual's risk of developing AMD and may be associated with earlier onset or greater severity, particularly when combined with age, smoking, or cardiovascular risk factors."
What is a typical sign of late wet AMD on scans?,A typical sign of late wet AMD on scans is extensive subretinal fluid.,"['On retinal imaging, late (wet) AMD is typically marked by choroidal neovascularization, which on OCT often manifests as features like the double‑layer sign or sub‑RPE/subretinal deposits (for example, the onion sign or pseudodrusen).']","A typical sign of late (wet) AMD on retinal imaging is choroidal neovascularization, which on OCT often appears as features such as the double‑layer sign or sub‑RPE/subretinal deposits (e.g., the onion sign or pseudodrusen)."
What is the benefit of tablet accessibility features for AMD?,Tablet accessibility features like zoom aid AMD patients with digital use.,"['Tablet accessibility features help people with AMD by making reading and device use easier despite central vision loss, enabling tablet-based vision tests and monitoring of retinal sensitivity, supporting greater independence and safer mobility, and improving access to care and digital tools—including AI-enhanced accessibility—that streamline monitoring and treatment.']","Tablet accessibility features help people with AMD by enlarging text and images, enabling tablet-based vision tests and retinal monitoring, supporting independent device use and safer mobility, and improving access to care and AI-enhanced tools that streamline monitoring and treatment."
What is the effect of AMD on light intensity perception?,AMD dulls light intensity perception by damaging macular cells.,"['Age-related macular degeneration, including intermediate, geographic atrophy and neovascular forms, reduces sensitivity to light intensity and impairs the ability to perceive changes in illumination, contributing to central vision loss, blurred vision, decreased visual acuity and problems with motion, reading, driving and mobility; some treatments and adaptive devices can partially restore or improve light perception.']","AMD reduces sensitivity to light intensity and impairs the ability to perceive changes in illumination, contributing to central vision loss and related functional deficits."
What is the purpose of daily living skills training in AMD?,Daily living skills training helps AMD patients adapt to vision loss.,"['Daily living skills training helps people with age-related macular degeneration adapt to central and overall vision loss so they can carry out everyday tasks—like reading, mobility and driving—more independently; by teaching practical strategies and visual techniques it reduces dependency, frustration and emotional distress, slows decline in daily functioning, and can lessen associated depressive symptoms.']","Daily living skills training for people with age-related macular degeneration teaches practical strategies and visual techniques to help them adapt to central and overall vision loss so they can perform everyday tasks (e.g., reading, mobility, driving) more independently, reduce dependency and frustration, slow decline in daily functioning, and lessen associated depressive symptoms."
What is the role of seeds in AMD prevention?,Seeds offer antioxidants and healthy fats for AMD prevention.,"['The provided information only references seeds in the context of golden rice, and offers no link between seeds and prevention of age‑related macular degeneration, so based on these data seeds have no established role in preventing AMD.']","The provided information contains no evidence linking seeds to prevention of age-related macular degeneration, so based on these data seeds have no established role in preventing AMD (additional clinical or epidemiological studies would be needed to evaluate any potential effect)."
What is a common issue in untreated advanced AMD?,A common issue in untreated advanced AMD is legal blindness.,"['Untreated advanced age-related macular degeneration commonly leads to irreversible vision loss, often causing severe central visual impairment that can progress to blindness and markedly reduce abilities like face and object recognition and contrast sensitivity.']",A common issue in untreated advanced age-related macular degeneration is irreversible central vision loss leading to severe impairment of face and object recognition and reduced contrast sensitivity.
What is the benefit of tinted visors for AMD patients?,"Tinted visors reduce glare, improving vision for AMD patients.","['Tinted visors that filter blue light can protect the light-sensitive cells at the back of the eye from photochemical and oxidative damage and reduce light-induced toxicity, which may help preserve retinal health, lessen further cell injury, and potentially slow or lessen AMD-related vision loss while improving comfort and visual function.']","Tinted visors that filter blue light may protect retinal photoreceptors from photochemical and oxidative damage, reduce light-induced toxicity, and thereby help preserve retinal health, improve visual comfort/function, and potentially slow or lessen AMD-related vision loss."
What is the effect of AMD on surface recognition?,AMD impairs surface recognition by blurring central texture details.,"['Age-related macular degeneration damages central vision and produces visual impairment, and especially in advanced stages it degrades face, object and color recognition; consequently people with AMD have reduced ability to perceive and recognize surfaces, textures and other fine visual details, though restoring or substituting central vision can partially improve recognition.']","Age-related macular degeneration impairs surface recognition by degrading central vision and reducing the ability to perceive and recognize surfaces, textures, and fine visual details, particularly in advanced stages."
What is the purpose of dark adaptation testing in AMD?,Dark adaptation testing evaluates rod function in AMD.,"['Dark adaptation testing evaluates low-light (night) retinal function and is useful in AMD for detecting early functional loss—often reflecting retinal pigment epithelium and photoreceptor dysfunction and associations like subretinal drusenoid deposits—helping diagnose impaired retinal function, track disease progression, and assess response to treatments that can improve dark adaptation.']","Dark adaptation testing in AMD assesses low-light (night) retinal function to detect early functional loss—often from RPE and photoreceptor dysfunction and associations like subretinal drusenoid deposits—helping diagnose impaired retinal function, monitor disease progression, and evaluate treatment responses that improve dark adaptation."
What is the role of caffeine in AMD risk?,Excessive caffeine may increase AMD risk by raising oxidative stress.,"['Some evidence suggests that higher caffeine intake may be protective against age-related macular degeneration, potentially lowering the risk of developing this common cause of central vision loss and visual impairment in older adults; however, more research is needed to confirm causality and optimal intake.']","Some evidence suggests higher caffeine intake may modestly reduce the risk of age-related macular degeneration, but causality, optimal dose, and long-term effects remain unconfirmed and require further prospective and mechanistic studies."
What is a typical adaptation for AMD patients in socializing?,A typical adaptation is relying on verbal cues over visual ones.,"['People with age-related macular degeneration often adopt a compensatory eye‑movement strategy—making quick, targeted eye jumps to use clearer peripheral retinal areas instead of the damaged center—so they can better locate faces, pick up social cues, and maintain conversations despite central vision loss.']","A typical adaptation is that people with AMD use compensatory eye‑movement strategies—making quick, targeted saccades to clearer peripheral retinal areas—to better locate faces, pick up social cues, and maintain conversations despite central vision loss."
What is the benefit of head-mounted displays for AMD?,Head-mounted displays enhance vision with magnification for AMD patients.,"['Head-mounted displays can compensate for the central vision loss and scotomas caused by age-related macular degeneration, improving reading and other near tasks, enhancing spatial perception and mobility, reducing dependence on others, and helping restore safer, more functional everyday vision.']","Head-mounted displays can compensate for central vision loss and scotomas in AMD, improving reading and near tasks, spatial perception and mobility, reducing dependence on others, and restoring safer, more functional everyday vision."
What is the effect of AMD on object localization?,AMD impairs object localization by distorting central vision.,"['Age-related macular degeneration primarily damages central vision, producing blurred or lost central sight and reduced spatial perception that impairs the ability to locate and recognize objects. This leads to more observation and targeting errors, poorer mobility and driving performance, and a reliance on less precise peripheral cues that only partially compensates for the loss of accurate foveal localization.']","Age-related macular degeneration impairs object localization by damaging central (foveal) vision, causing blurred or lost central sight that leads to more observation and targeting errors, reduced spatial precision, poorer mobility and driving performance, and reliance on less accurate peripheral cues that only partially compensate."
What is the purpose of retinal prosthetics in AMD research?,Retinal prosthetics aim to restore vision by stimulating remaining cells in AMD.,"['Retinal prosthetics in AMD research are designed to restore useful vision by replacing or bypassing damaged photoreceptors and electrically stimulating surviving retinal neurons, with the goal of reducing central vision loss and irreversible visual impairment that can lead to dependence or blindness.']",Retinal prosthetics in AMD research aim to restore useful vision by replacing or bypassing damaged photoreceptors and electrically stimulating surviving retinal neurons to reduce central vision loss and prevent irreversible visual impairment.
What is the role of high blood pressure in AMD?,"High blood pressure damages retinal vessels, increasing AMD risk.","['High blood pressure is a contributing risk factor for age-related macular degeneration: it can reduce blood flow to the back of the eye and disturb vascular homeostasis, impairing retinal health and promoting AMD development and progression, so controlling hypertension can help lower the risk of retinal disease.']","High blood pressure contributes to the development and progression of age-related macular degeneration by reducing blood flow and disturbing vascular homeostasis in the retina, impairing retinal health, and therefore controlling hypertension can help lower AMD risk."
What is a common obstacle for AMD patients in crowds?,A common obstacle is identifying individuals in crowds.,"['People with AMD often struggle to detect and avoid obstacles in crowded environments because central vision loss and impaired spatial perception make it hard to see and accurately judge objects and moving people directly in front of them, leading to difficulty navigating and frequent bumping or collisions.']","A common obstacle for people with AMD in crowded environments is detecting and accurately judging the position of objects and moving people directly ahead, causing difficulty navigating and frequent bumping or collisions."
What is the benefit of raised markers for AMD patients?,"Raised markers provide tactile guidance, aiding AMD patients.","['Raised markers in AMD patients serve as indicators of disease presence and progression, enabling earlier diagnosis and closer monitoring so treatments can be started or adjusted sooner—helping to improve visual and clinical outcomes and potentially reduce treatment burden by optimizing therapies.']","Raised markers in AMD patients indicate disease presence and progression, enabling earlier diagnosis and closer monitoring so treatments can be started or adjusted sooner to improve visual and clinical outcomes and potentially reduce treatment burden by optimizing therapies."
What is the effect of AMD on visual concentration?,AMD reduces visual concentration by impairing central focus.,"['Age-related macular degeneration damages central vision and visual acuity, producing blurred or missing central sight and often preventing people from seeing what they are directly looking at; this undermines visual concentration, making reading and driving difficult, increasing observation and navigation errors, reducing spatial perception and mobility, and contributing to dependence, emotional distress, and overall progressive visual impairment up to blindness.']","Age-related macular degeneration impairs visual concentration by damaging central vision and visual acuity—producing blurred or missing central sight that prevents focused viewing, undermines the ability to see what one is directly looking at, and thereby makes tasks requiring sustained visual attention (e.g., reading, driving) difficult and error-prone."
What is the purpose of environmental modifications in AMD?,Environmental modifications enhance safety and accessibility for AMD patients.,"['Environmental modifications in AMD are intended to reduce risk and slow disease progression, minimize vision-related disability, and support daily functioning and safety—helping preserve central vision for reading and driving, maintain independence, and improve acceptance of monitoring and care alongside medical and lifestyle interventions.']","Environmental modifications in AMD aim to reduce risk and slow progression, minimize vision-related disability, and support daily functioning and safety—helping preserve central vision for tasks like reading and driving, maintain independence, and improve acceptance of monitoring and care alongside medical and lifestyle interventions."
What is the role of rest in AMD management?,"Rest supports retinal recovery, aiding AMD management.","['Rest offers little if any disease-modifying benefit in age-related macular degeneration; while short-term eye rest may reduce discomfort or eye strain, it does not prevent progression or restore damaged central vision. AMD is a progressive, often irreversible cause of central vision loss that requires medical management, monitoring, and supportive measures (including specific therapies for neovascular disease, interventions under investigation, and rehabilitation to address reading, mobility, driving, and emotional impacts) rather than relying on rest alone.']","Rest provides little if any disease-modifying benefit in age-related macular degeneration—while short-term eye rest may reduce discomfort or strain, AMD progression and central vision loss require medical treatment, monitoring, and supportive/rehabilitative measures rather than rest alone."
What is a typical retinal alteration in late dry AMD?,A typical retinal alteration in late dry AMD is geographic atrophy.,"['In late dry AMD the retina typically develops geographic atrophy characterized by loss and dysfunction of the retinal pigment epithelium with overlying photoreceptor degeneration, often accompanied by drusen or pseudodrusen (subretinal drusenoid deposits) and drusenoid pigment epithelial detachments.']","A typical retinal alteration in late dry AMD is geographic atrophy with loss and dysfunction of the retinal pigment epithelium and overlying photoreceptor degeneration, often accompanied by drusen or pseudodrusen and drusenoid pigment epithelial detachments."
What is the benefit of glare shields for AMD patients?,"Glare shields minimize light scatter, improving vision for AMD patients.","['Glare shields that reduce bright and short-wavelength (blue) light can lessen photopic glare and related visual disturbances in people with AMD, improving comfort, contrast perception and functional vision for everyday tasks such as reading, mobility and driving.']","Glare shields that reduce bright and short-wavelength (blue) light can lessen photopic glare and related visual disturbances in AMD patients, thereby improving comfort, contrast perception and functional vision for tasks such as reading, mobility, and driving."
What is the effect of AMD on spatial mapping?,AMD disrupts spatial mapping by impairing central vision cues.,"['Age-related macular degeneration primarily impairs central vision and the ability to see what one is directly looking at, producing blurred or lost central sight that weakens spatial perception and the sense of spatial presence; this degradation undermines spatial mapping, making orientation, wayfinding, mobility and driving more difficult and increasing observation errors, lane‑keeping and gap‑selection mistakes and reliance on others.']","Age-related macular degeneration degrades central vision and spatial presence, impairing spatial mapping and therefore making orientation, wayfinding, mobility and driving (e.g., lane‑keeping, gap selection) more difficult and increasing observation errors and reliance on others."
What is the purpose of retinal function testing in AMD?,Retinal function testing assesses photoreceptor health in AMD.,"['Retinal function testing in AMD is used to detect and quantify disease-related loss of retinal and central vision (for example reduced sensitivity and delayed dark adaptation), track progression and treatment response, guide clinical decisions and the evaluation of new therapies, and inform patients about how monitoring relates to everyday impacts like reading and driving.']","Retinal function testing in AMD is used to detect and quantify disease-related loss of retinal and central vision (e.g., reduced sensitivity and delayed dark adaptation), track progression and treatment response, guide clinical decisions and evaluation of new therapies, and inform patients about impacts on everyday activities like reading and driving."
What is the role of anxiety in AMD progression?,Chronic anxiety may worsen AMD by increasing systemic inflammation.,"['Anxiety is common in people with AMD—especially in those with wet disease and around intravitreal injection treatment—and often arises from vision loss and treatment-related stress. While anxiety itself is not shown here to directly drive the biological progression of AMD, it can reduce uptake or regularity of recommended treatments (such as intravitreal injections) and hinder engagement with low-vision care, so it may indirectly affect outcomes. Addressing anxiety through clear communication, low-vision support, and psychosocial or cognitive-behavioral interventions can improve wellbeing and treatment adherence, which could help limit disease worsening.']","Anxiety in AMD—particularly around vision loss, wet disease, and injections—does not appear to directly drive biological progression but can indirectly worsen outcomes by reducing adherence to intravitreal treatments and engagement with low-vision care, so addressing anxiety through communication, psychosocial support, and CBT may improve adherence and potentially limit disease worsening."
